web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1703955545-851","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","4,5 Zimmer, 109 m², CHF 3040.—","Dammstrasse / Fabrikgasse, 8810 Horgen, ZH","CHF 3040.—","«Neubau-Wohnungen mit perfektem Anschluss»","4,5 Zimmer, 109 m², CHF 3040.—Dammstrasse / Fabrikgasse, 8810 Horgen, ZH«Neubau-Wohnungen mit perfektem Anschluss»4.5-Zi-Wohnungen: Vom Familientraum bis zu luxuriösen AttikawohnungenIn unmittelbarer Nähe zum Bahnhof entstehen im Projekt HORGEN OBERDORF in der Etappe Industrial 233 Mietwohnungen (1.5 - 5.5 Zi).46 Wohnungen haben 4.5 Zimmer. Die Palette dieser Wohnungen mit sich voneinander unterscheidenden Layout-Konzepten deckt die Bedürfnisse von Familien mit Kindern bis hin zu Paaren, die sich eine luxuriöse Attika-Wohnung mit fantastischem Seeblick leisten möchten, ab.Voraussichtlicher Bezug in zwei Etappen: Sommer 2024 und Herbst 2024.Das vollständigeAnbieter kontaktierenKontaktieren"
"1703955545-852","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","1,5 Zimmer, 30 m², CHF 1090.—","Dammstrasse / Fabrikgasse, 8810 Horgen, ZH","CHF 1090.—","«Neubau-Wohnungen mit perfektem Anschluss»","1,5 Zimmer, 30 m², CHF 1090.—Dammstrasse / Fabrikgasse, 8810 Horgen, ZH«Neubau-Wohnungen mit perfektem Anschluss»1.5-Zi-Wohnungen für jeden Anspruch und jedes BudgetIn unmittelbarer Nähe zum Bahnhof entstehen im Projekt HORGEN OBERDORF in der Etappe Industrial 233 Mietwohnungen (1.5 - 5.5 Zi).32 Wohnungen weisen 1.5 Zimmer auf. Sie decken mit ihrer grossen Diversität die unterschiedlichsten Ansprüche, Vorlieben und Budgets ab.Voraussichtlicher Bezug in zwei Etappen: Sommer 2024 und Herbst 2024.Das vollständige Wohnungsangebot und seine Verfügbarkeit einsehen sowie sich für eine Wohnung anmelden können Sie auf der PROJEKT-HOMEPAGE. Bitte beachten Sie hierzAnbieter kontaktierenKontaktieren"
"1703955545-853","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","2 Zimmer, 54 m², CHF 2150.—","Forchstrasse 131, 8032 Zürich, ZH","CHF 2150.—","«Der Hit! Sofort einziehen und 2 Wochen GRATIS wohnen! Renovierte 2-Zi. Whg. per sofort zu vermieten!»","2 Zimmer, 54 m², CHF 2150.—Forchstrasse 131, 8032 Zürich, ZH«Der Hit! Sofort einziehen und 2 Wochen GRATIS wohnen! Renovierte 2-Zi. Whg. per sofort zu vermieten!»Der Hit! Sofort einziehen und 2 Wochen GRATIS wohnen! Renovierte 2-Zi. Whg. per sofort zu vermieten! schöne Küche mit Geschirrspüler, neuer Vinylboden; viel Schränke zum verstauenhelles und modernes BadParkettboden im Wohnzimmer und Schlafzimmer frisch geschliffenSuper Einkaufsmöglichkeiten in der UmgebungStation Hegibachplatz: Tram 11 / Bus 31, 33, 77 / S-Bahnsehr angenehme Nachbarschaft!Zögern Sie nicht und rufen Sie uns unverbindlich an, eine Besichtigung lohnt sich!Anbieter kontaktierenKontaktieren"
"1703955545-854","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","4,5 Zimmer, 107 m², CHF 2520.—","Sulzerallee 63, 8404 Winterthur, ZH","CHF 2520.—","«ROY - erlebe das neue Winterthur!»","4,5 Zimmer, 107 m², CHF 2520.—Sulzerallee 63, 8404 Winterthur, ZH«ROY - erlebe das neue Winterthur!»""ROY erlebe das neue Winterthur""Sind Sie auf der Suche nach einem neuen, modernen zu Hause? Bei uns finden Sie garantiert die perfekte Wohnung, welche Ihren Vorstellungen entspricht.Lassen Sie sich vom hochwertigen Ausbaustandard überzeugen und vereinbaren Sie noch heute einen individuellen Besichtigungstermin.Alle Informationen finden Sie auf unserer Objekthomepage https://www.roy-winterthur.chWir freuen uns auf Ihre Kontaktaufnahme.*Die Musterfotos zeigen den Ausbaustandard der Überbauung ROY*Anbieter kontaktierenKontaktieren"
"1703955545-855","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","4,5 Zimmer, 100 m², CHF 2350.—","Tannenbergstrasse 58, 8625 Gossau ZH, ZH","CHF 2350.—","«4.5 Zimmer-Gartenwohnung - BESICHTIGUNG MITTWOCH 03.01.2024 17:00-18:00 UHR»","4,5 Zimmer, 100 m², CHF 2350.—Tannenbergstrasse 58, 8625 Gossau ZH, ZH«4.5 Zimmer-Gartenwohnung - BESICHTIGUNG MITTWOCH 03.01.2024 17:00-18:00 UHR»BESICHTIGUNG MITTWOCH 03.01.2024 ZWISCHEN 17:00-18:00 UHRDie helle und ruhig gelegene Wohnung ist ideal für eine junge Familie mit Kindern. Im Quartier hat es schon Kinder welche sich über neue Spielgspändli sicher freuen. Die Wohnung verfügt über:Küche mit- Bachofen- Glaskeramik- Dampfabzug- Grosser Kühlschrank- GeschirrspülerDie zwei Nasszellen, einmal mit WC / Dusche und ein großes Badezimmer mit Badewanne verfügen über.- 2 Toiletten- 2 Lavabos- Große Badewanne- Dusche mit Glasschiebetüre- 2 SpiegelschränkeIm Wohnbereich sind helle Platten v"
"1703955545-856","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","4 Zimmer, 84 m², CHF 1960.—","Sandbüelstrasse 24, 8606 Greifensee, ZH","CHF 1960.—","«4.0-Zimmerwohnung am schönen Greifensee»","4 Zimmer, 84 m², CHF 1960.—Sandbüelstrasse 24, 8606 Greifensee, ZH«4.0-Zimmerwohnung am schönen Greifensee»Per 1. März 2024 oder nach Vereinbarung vermieten wir diese moderne 4.0-Zimmer-Wohnungen im 1.OG mit Wohlfühlfaktor.Die lichtdurchflutete Wohnung bieten Ihnen Platz für die ganze Familie. Es erwarten Sie folgende Annehmlichkeiten:- Wohn- und Essbereich mit Parkettboden- Badezimmer mit weissen Keramikplatten- Küche mit Glaskeramikherd, Geschirrspüler und grossem Kühlschrank mit separatem Gefrierfach- grosses Badezimmer mit Badewanne, Doppellavabo und Fenster- separate Gästetoilette- Einbauschränke im Korridor- Eigener Waschraum ca. 8m2 mit WaschAnbieter kontaktierenKontaktieren"
"1703955545-857","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","2,5 Zimmer, 53 m², CHF 2290.—","Weststrasse 55, 8003 Zürich, ZH","CHF 2290.—","«2.5-Zimmerwohnung im Kreis 3»","2,5 Zimmer, 53 m², CHF 2290.—Weststrasse 55, 8003 Zürich, ZH«2.5-Zimmerwohnung im Kreis 3»Per 1. April 2024 oder nach Vereinbarung vermieten wir diese gemütliche 2.5-Zimmerwohnung in Wiedikon. Die Wohnung überzeugt durch folgende Eigenschaften:- 2 gemütliche Balkone- Badezimmer mit Dusche- gesamte Wohnung mit Eichenparkett ausgestattet- ruhige Lage in PrivatstrasseBitte beachten Sie, dass es sich bei den abgebildeten Fotos um Musterbilder handelt.Vom idyllischen Quartier aus erreichen Sie in wenigen Gehminuten den Bahnhof Wiedikon. Eine kompakte Stadtwohnungals perfekter Standort, um Zürich in vollen Zügen zu geniessen. Ebenfalls beAnbieter kontaktierenKontaktieren"
"1703955545-858","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","4,5 Zimmer, 102 m², CHF 2376.—","Vieristr. 6, 8603 Schwerzenbach, ZH","CHF 2376.—","«MIETEN OHNE KAUTION - Kinderfreundliche Ueberbauung»","4,5 Zimmer, 102 m², CHF 2376.—Vieristr. 6, 8603 Schwerzenbach, ZH«MIETEN OHNE KAUTION - Kinderfreundliche Ueberbauung»In grüner Umgebung, gemütliche 4.5-Zimmerwohnung- Ganze Wohnung mit Parkett- Küche mit Glaskeramik und Geschirrspüler- Grosser Sitzplatz - Bad / WC- Separates WC- Praktische Wandschränke- Kellerabteil - An ruhiger, schöner Lage- Gute Einkaufsmöglichkeiten- Nähe Kindergarten, Schulhaus, Post, Bahnhof und Sportplätzen- Grosse Spielwiese- Nähe Naturschutzgebiet- Einstellplatz für CHF 120.- / Monat*Die Fotos zeigen den Standard*Wir freuen uns auf Ihre Kontaktaufnahme!Anbieter kontaktierenKontaktieren"
"1703955545-859","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","3,5 Zimmer, 75 m², CHF 1871.—","Mönchbergstr. 5, 8623 Wetzikon ZH, ZH","CHF 1871.—","«Schöne Familienwohnung mit Sitzplatz»","3,5 Zimmer, 75 m², CHF 1871.—Mönchbergstr. 5, 8623 Wetzikon ZH, ZH«Schöne Familienwohnung mit Sitzplatz»Wir vermieten diese schöne 3.5-Zimmer-Wohnung in Wetzikon. Die Wohnung wurde im Frühjahr 2018 komplett saniert und verfügt über folgende Merkmale:- Parkett in Wohn- und Esszimmer, Korridor, Elternzimmer und Kinderzimmer- Plattenboden im Bad und sep. WC- Küche mit Induktionsherd, Backofen und Geschirrspüler- Cheminée im Wohnzimmer- Einbauschränke im Korridor- Gedeckter Balkon- Kein Lift- Einstellplätze (Fr. 130.00/Monat) und Bastelräume dazumietbarFotos zeigen den Standard.Eine Liegenschaft mit LIVING SERVICES | www.livingservices.ch- MultimediaAnbieter kontaktierenKontaktieren"
"1703955545-860","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","3,5 Zimmer, 90 m², CHF 1770.—","Sandgruebstrasse 5, 8193 Eglisau, ZH","CHF 1770.—","«Traumhafte Wohnung im Grünen»","3,5 Zimmer, 90 m², CHF 1770.—Sandgruebstrasse 5, 8193 Eglisau, ZH«Traumhafte Wohnung im Grünen»Per 01.02.2024 oder nach Vereinbarung diese moderne 3.5-Zimmerwohnung.Die Wohnung bietet Ihnen folgende Annehmlichkeiten:- Wohn- und Esszimmer sowie alle Schlafzimmer sind mit Eichenparkettboden- Küche und Nasszellen mit pflegeleichtem Keramikplatten- Offene Küche mit Kochinsel, Glaskeramikherd, Backofen, Geschirrspüler und Stauraum für Ihre Küchenutensilien- Badezimmer mit WC, Lavabo, Spiegelschrank und Badewanne- Separates Gästebad mit WC, Lavabo und Spiegel- Eingangsbereich mit Garderobe und Einbauschrank- Grosse Loggia- Eigenes KellerabteilAnbieter kontaktierenKontaktieren"
"1703955545-861","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","4 Zimmer, 81 m², CHF 1960.—","Müllerwis 10, 8606 Greifensee, ZH","CHF 1960.—","«Grosszüge Wohnung mit Sitzplatz»","4 Zimmer, 81 m², CHF 1960.—Müllerwis 10, 8606 Greifensee, ZH«Grosszüge Wohnung mit Sitzplatz»Wir vermieten diese schöne Wohnung mit folgenden Eckdaten. - Wohn- und Schlafbereich mit Parkettböden- Moderne offene Küche mit Geschirrspüler und Glaskeramik- Bad/WC mit Fenster- Waschmaschine in der Wohnung- Separates WC - Sitzplatz - Einstellplätze vorhanden für CHF 125.00/Monat- Nähe S-Bahn Station Nänikon-Greifensee- Gute Einkaufsmöglichkeiten im Zentrum Meierwis- Zu Fuss in ca. 10 Minuten am GreifenseeZwischen 2024-2029 findet eine energetische Gebäudehüllesanierung statt im bewohnten Zustand.- Weitere Infos zur Überbauung auf www.muellerAnbieter kontaktierenKontaktieren"
"1703955545-862","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","3,5 Zimmer, 91 m², CHF 2249.—","Löwenstrasse 7, 8133 Esslingen, ZH","CHF 2249.—","«Neue Wohnung sucht Mieter»","3,5 Zimmer, 91 m², CHF 2249.—Löwenstrasse 7, 8133 Esslingen, ZH«Neue Wohnung sucht Mieter»Mitten im Grünen wohnen und dabei die Balance zwischen Stadt und Land geniessen. In der neuen Wohnüberbauung GRIIN in Esslingen in der Gemeinde Egg erfüllen sich diese Wünsche.  Gehobener Ausbaustandard Hochwertige Materialisierung Helle Eichenparkettböden Moderne Küche mit V-ZUG-Geräten (Induktionsherd und Steamer) Eigener Waschturm Grosszügiger und überdachter Balkon Elektrisch bedienbare Storen Energieeffiziente und stufenlose Fussbodenheizung Eigenes Kellerabteil Tiefgarage mit Parkplätzen (CHF 160.-) Velo-Abstellplätze MINERGIE-Standart-ZeAnbieter kontaktierenKontaktieren"
"1703955545-863","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","3,5 Zimmer, 61 m², CHF 1990.—","Ziegelstrasse 10, 8038 Zürich, ZH","CHF 1990.—","«Profitieren Sie von der zentralen Wohnlage! Nähe Strandbad Wollishofen»","3,5 Zimmer, 61 m², CHF 1990.—Ziegelstrasse 10, 8038 Zürich, ZH«Profitieren Sie von der zentralen Wohnlage! Nähe Strandbad Wollishofen»An ruhiger, aber doch zentraler Wohnlage vermieten wir diese gemütliche 3.5-Zimmerwohnung, welche für ein Jahr befristet zu vermieten ist. Diese schmucke Wohnung hat Ihnen folgende Annehmlichkeiten zu bieten:- alle Zimmer mit Parkettboden - grosszügiger Eingangsbereich - mit Klinkerboden- abgeschlossene Küche- mit Glaskeramikherd- helles Bad/WC - gemütlicher Balkon- Kellerabteil- EstrichabteilBei den Fotos handelt es sich um Musterfotos. Die genaue Raumaufteilung entnehmen Sie bitte dem angefügten Grundrissplan.Die Haltestelle ""Butzenstrasse"", Anbieter kontaktierenKontaktieren"
"1703955545-864","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=7","3,5 Zimmer, 93 m², CHF 2115.—","Hedi-Lang-Strasse 9, 8620 Wetzikon ZH, ZH","CHF 2115.—","«*Ihr neues Zuhause in grüner und zugleich zentraler Lage*»","3,5 Zimmer, 93 m², CHF 2115.—Hedi-Lang-Strasse 9, 8620 Wetzikon ZH, ZH«*Ihr neues Zuhause in grüner und zugleich zentraler Lage*»Wer viel Wert auf modernes Wohnen mit viel Grün legt, ist hier goldrichtig und findet hier seine schöne Wohlfühloase.Diese 2011 erstellte und gut konzipierte Überbauung, bestehend aus 5 Häusern, ist zentral gelegen und umgeben von viel Grünflächen. Nun suchen wir für eine wunderschöne und helle 3.5-Zimmerwohnung einen Nachmieter.Die grosszügige Wohnung bietet Ihnen auf rund 93 m2 folgende Annehmlichkeiten:Ganze Wohnung mit Parkettboden und BodenheizungHelles Schlafzimmer mit EDV/TV AnschlussKüche mit Granitabdeckung sowie Glaskeramikkochfeld unAnbieter kontaktierenKontaktieren"
"1703955549-865","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=6","2 Zimmer, CHF 1251.—","Hinterwuhrstrasse 24, 8450 Andelfingen, ZH","CHF 1251.—","«Gemütliches Wohnen mit Blick ins Grüne»","2 Zimmer, CHF 1251.—Hinterwuhrstrasse 24, 8450 Andelfingen, ZH«Gemütliches Wohnen mit Blick ins Grüne»An familienfreundlicher Lage vermieten wir per 01. April 2024 diese helle 2 Zimmer-Wohnung. Die Wohnung ist in einer kleinen Liegenschaft im 1. OG untergebracht und wie folgt ausgestattet:- Wohnbereich mit Parkett- Schlafbereich mit PVC- Korridor ebenfalls mit PVC Boden- Küche mit Platten-Herd- Bad/WC mit Tageslichtfenster- Balkon mit Zugang vom Wohnzimmer und Blick ins Grüne- KellerabteilBei den Bildern handelt es sich um Musterfotos.Die Wohnung befindet sich nur wenige Gehminuten vom Bahnhof Andelfingen entfernt sowie von diversen EinkaufsmögNeuAnbieter kontaktierenKontaktieren"
"1703955549-866","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=6","3,5 Zimmer, 71 m², CHF 3155.—","Bahnweg 8, 8134 Adliswil, ZH","CHF 3155.—","«Neue Kernsanierte 3.5-Zimmerwohnungen zu vermieten»","3,5 Zimmer, 71 m², CHF 3155.—Bahnweg 8, 8134 Adliswil, ZH«Neue Kernsanierte 3.5-Zimmerwohnungen zu vermieten»Neue-Kernsanierte 3.5-Zimmerwohnungen zu vermietenWir suchen für diese neue kernsanierte 3.5-Zimmerwohnung den/die passende/n Mieter/innen.Die neue kernsanierte Wohnung ist in der ganzen Wohnung mit hoch qualitativen Holzböden ausgestattet. Die Bodenheizung verleiht einem ein angenehmes Gefühl. Die Wohnküche lässt keine Wünsche offen, da Sie über einen grossen Kühlschrank inkl. Gefrierfach verfügt und genügend Stauraum vorhanden ist. In der Nasszelle sind die geschmackvollen Wandplatten bis an die Decke gezogen. Die Badezimmer verfügen über einNeu"
"1703955549-867","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=6","4,5 Zimmer, 121 m², CHF 2665.—","Neunfornerstrasse 13, 8475 Ossingen, ZH","CHF 2665.—","«Suchen Sie das Moderne in ländlicher Umgebung?»","4,5 Zimmer, 121 m², CHF 2665.—Neunfornerstrasse 13, 8475 Ossingen, ZH«Suchen Sie das Moderne in ländlicher Umgebung?»Dann haben wir genau das Richtige für Sie!Wir vermieten per 1. März 2024 oder nach Vereinbarung eine helle und sehr grosszügige 4½-Zimmer-Wohnung (ca. 121m²) im Erdgeschoss mit Sitzplatz.Ossingen, eine wunderbare Gegend für Familien, Singles und Paare, ca. 15 Fahrminuten von Winterthur, Schaffhausen und Frauenfeld entfernt ist ländlich und doch zentral. Kindergarten und Schulen (bis zur Sekundarstufe), medizinische Versorgung, Einkaufsmöglichkeiten und Gastronomie sind in Ossingen vorhanden.Die moderne Wohnung, überzeugen mit folgenden HighlighAnbieter kontaktierenKontaktieren"
"1703955549-868","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=6","3 Zimmer, 77 m², CHF 3390.—","Zeltweg 33, 8032 Zürich, ZH","CHF 3390.—","«Hübsche 3-Zimmerwohnung Nähe Kunsthaus und Klusplatz»","3 Zimmer, 77 m², CHF 3390.—Zeltweg 33, 8032 Zürich, ZH«Hübsche 3-Zimmerwohnung Nähe Kunsthaus und Klusplatz»Diese attraktive, helle Wohnung verfügt über drei Zimmer, zwei davon sind durch eine Schiebetüre verbunden. Der sonnige Balkon lädt zum Verweilen ein.Die Wohnung ist ideal gelegen. Sie befindet sich zwischen Kunsthaus und Kreuzplatz, umgeben von Restaurants. In 5 Minuten sind Sie zu Fuss am Bahnhof Stadelhofen. Das Niederdörfli mit zahlreichen Restaurants und Bars ist in 10 Minuten Gehdistanz erreichbar.Highlights der Wohnung:- grosszügiger Wohnbereich (durch Schiebetüre)- Einbauschränke im Korridor- Badezimmer mit Badewanne- zwei Balkone- zweiAnbieter kontaktierenKontaktieren"
"1703955549-869","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=6","1 Zimmer, 33 m², CHF 1090.—","Ifangweg 1, 8610 Uster, ZH","CHF 1090.—","«MIETEN OHNE DEPOT - Charmante Wohnung an sehr ruhiger Wohnlage»","1 Zimmer, 33 m², CHF 1090.—Ifangweg 1, 8610 Uster, ZH«MIETEN OHNE DEPOT - Charmante Wohnung an sehr ruhiger Wohnlage»Wir vermieten diese helle Wohnung in Waldnähe. Die Wohnung überzeugt mit folgenden Merkmalen:- Wohnbereich Parkett, Korridor Hartbelag- Wandschrank im Eingangsbereich- Küche mit Glaskeramikherd- Grosser Wohnbereich- Modernes Badzimmer- Balkon- Keller- Gepflegte ÜberbauungEin Einstellplatz à Fr. 130.- / Monat kann dazugemietet werden. Die Bilder zeigen nicht die Wohnung, jedoch den Standard der Liegenschaft.Gern zeigen wir Ihnen die Wohnung bei einem unverbindlichen Besichtigungstermin - Wir freuen uns auf Ihren Anruf.Anbieter kontaktierenKontaktieren"
"1703955549-870","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=6","2,5 Zimmer, 72 m², CHF 2750.—","Dolomitgasse 2, 8180 Bülach, ZH","CHF 2750.—","«Möblierte Traumwohnung mit Top-Verkehrsanbindung in Bülach! (möbliert / unbefristet)»","2,5 Zimmer, 72 m², CHF 2750.—Dolomitgasse 2, 8180 Bülach, ZH«Möblierte Traumwohnung mit Top-Verkehrsanbindung in Bülach! (möbliert / unbefristet)»Willkommen in Ihrer neuen möblierten Traumwohnung! Diese exquisit möblierte Mietwohnung ist ein wahres Juwel inmitten der Stadt. Schon beim Betreten des Eingangsbereichs werden Sie von einer einladenden Atmosphäre empfangen. Die Schlüsselnische sorgt für Ordnung und Sicherheit, während die Garderobe und die Riffelblech-Schuhablage Ihre persönlichen Besitztümer stilvoll unterbringen. Das Highlight des Schlafzimmers ist zweifellos das Boxspring-Bett mit hochwertigem St.Galler Fischbacher-Bettzeug. Hier erleben Sie Luxus und Komfort in seiner reinAnbieter kontaktierenKontaktieren"
"1703955549-871","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=6","4,5 Zimmer, 113 m², CHF 2404.—","Hegistr. 41d, 8404 Winterthur, ZH","CHF 2404.—","«*Mieten ohne Kaution* Helle, moderne Wohnung im farbenfrohen Umfeld!»","4,5 Zimmer, 113 m², CHF 2404.—Hegistr. 41d, 8404 Winterthur, ZH«*Mieten ohne Kaution* Helle, moderne Wohnung im farbenfrohen Umfeld!»- neue, helle Wohnung- ganze Wohnung Parkett- moderne Küche mit Glaskeramik und Geschirrspüler- Bad/WC mit Doppellavabo und Fenster- sep. Dusche/WC- eigene Waschmaschine mit Tumbler- sonniger Balkon- Keller- Einstellplätze für CHF 140.00 vorhanden- Bahnhof Oberwinterthur in unmittelbarer NäheWeitere Informationen auf www.talwiesen.chAnbieter kontaktierenKontaktieren"
"1703955549-872","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=6","3,5 Zimmer, 123 m², CHF 4650.—","Kasernenstrasse 77 B, 8004 Zürich, ZH","CHF 4650.—","«Attraktive Maisonettewohnung mit grosser Dachterrasse»","3,5 Zimmer, 123 m², CHF 4650.—Kasernenstrasse 77 B, 8004 Zürich, ZH«Attraktive Maisonettewohnung mit grosser Dachterrasse»Wir vermieten per 16. Januar 2024 diese grosszügige und helle Maisonettewohnung in einer gepflegten Liegenschaft unweit vom Hauptbahnhof Zürich entfernt und mit Sicht auf die Sihl. Lassen Sie sich von der folgenden Ausstattung überzeugen:- ganze Wohnung mit Parkettboden- mit separatem Essbereich- moderne Küche mit Glaskeramikherd- mit Geschirrspüler- WC mit Badewanne- separates Gäste-WC- Balkon und Terrasse- Kellerabteil- LiftEs handelt sich um Musterbilder die den Ausbaustandard zeigen. Die genaue Raumaufteilung entnehmen Sie bitte dem GrundriAnbieter kontaktierenKontaktieren"
